trade_id,entry_time,exit_time,side,strategy_name,entry_order_type,exit_order_type,entry_price,effective_entry_price,exit_price,effective_exit_price,size_units,position_notional,gross_pnl,entry_fee,exit_fee,total_fees,entry_slippage_cost,exit_slippage_cost,total_slippage_cost,funding,net_pnl,return_pct,exit_reason,duration_bars,maker_fill_status
11,1704088860.0,1704088860.0,sell,Aggression Momentum Scalper,taker,taker,64915.186814075925,64908.69529539452,65045.01718770408,65051.52168942285,0.01540625636440659,1000.0,-2.0002000200020067,0.75,0.7516503150315031,1.5016503150315033,0.10001000100003309,0.10021002100214166,0.20022002200217476,0.0,-3.7020703570356845,-0.0037020703570356845,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
12,1704091200.0,1704091200.0,buy,Aggression Momentum Scalper,taker,taker,65091.29187285949,65097.80100204678,64961.10928911377,64954.61317818485,0.015361501995567538,1000.0,-1.9998000199980432,0.75,0.7483503149685031,1.4983503149685031,0.09999000099994129,0.09979002099794476,0.19978002199788605,0.0,-3.6979303569644326,-0.0036979303569644327,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
13,1704091680.0,1704091680.0,sell,Aggression Momentum Scalper,taker,taker,64883.66883503714,64877.18046815364,65013.43617270722,65019.937516324484,0.01541374012840881,1000.0,-2.000200020002039,0.75,0.7516503150315031,1.5016503150315033,0.10001000100008514,0.10021002100203798,0.20022002200212313,0.0,-3.7020703570356654,-0.0037020703570356654,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
14,1704094860.0,1704094920.0,buy,Aggression Momentum Scalper,taker,taker,65075.90941380815,65082.41700474953,64945.75759498053,64939.263019221034,0.015365133103876933,1000.0,-1.999800019998008,0.75,0.7483503149685032,1.4983503149685031,0.09999000099987246,0.09979002099789663,0.1997800219977691,0.0,-3.6979303569642803,-0.0036979303569642805,Stop Loss Hit (stop-first conservative),1,EXECUTION_MODELED_TAKER
15,1704095760.0,1704095760.0,sell,Aggression Momentum Scalper,taker,taker,64851.743807951454,64845.25863357066,64981.447295567355,64987.94544029691,0.015421327959393718,1000.0,-2.000200020001977,0.75,0.7516503150315031,1.5016503150315033,0.10001000100011007,0.10021002100211478,0.20022002200222483,0.0,-3.702070357035705,-0.003702070357035705,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
16,1704097980.0,1704098040.0,buy,Aggression Momentum Scalper,taker,taker,65048.22912956014,65054.73395247309,64918.13267130102,64911.64085803389,0.015371671502500772,1000.0,-1.9998000199979755,0.75,0.7483503149685032,1.4983503149685031,0.09999000099985964,0.0997900209978995,0.19978002199775913,0.0,-3.6979303569642377,-0.0036979303569642376,Stop Loss Hit (stop-first conservative),1,EXECUTION_MODELED_TAKER
17,1704099480.0,1704099480.0,buy,Aggression Momentum Scalper,taker,taker,65110.78081627893,65117.291894360555,64980.559254646374,64974.06119872091,0.015356903994445819,1000.0,-1.9998000199979666,0.75,0.7483503149685032,1.4983503149685031,0.09999000099985364,0.09979002099785683,0.19978002199771047,0.0,-3.69793035696418,-0.00369793035696418,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
18,1704100920.0,1704100920.0,buy,Aggression Momentum Scalper,taker,taker,65136.27311053923,65142.786737850285,65006.00056431815,64999.49996426172,0.015350893783900164,1000.0,-1.9998000199980257,0.75,0.7483503149685032,1.4983503149685031,0.09999000099991245,0.09979002099789877,0.19978002199781122,0.0,-3.6979303569643402,-0.0036979303569643403,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
19,1704102540.0,1704102540.0,sell,Aggression Momentum Scalper,taker,taker,64898.81578601071,64892.32590443211,65028.61341758273,65035.11627892449,0.015410142664214484,1000.0,-2.000200020002017,0.75,0.7516503150315031,1.5016503150315033,0.10001000100008403,0.10021002100212456,0.2002200220022086,0.0,-3.702070357035729,-0.003702070357035729,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
20,1704104280.0,1704104400.0,sell,Aggression Momentum Scalper,taker,taker,64901.44386182027,64894.95371743409,65031.24674954391,65037.74987421887,0.015409518656168625,1000.0,-2.000200020002037,0.75,0.7516503150315033,1.5016503150315033,0.10001000100009624,0.10021002100213702,0.20022002200223327,0.0,-3.7020703570357734,-0.0037020703570357734,Stop Loss Hit (stop-first conservative),2,EXECUTION_MODELED_TAKER
21,1704104460.0,1704104460.0,buy,Aggression Momentum Scalper,taker,taker,65103.5791434689,65110.08950138325,64973.37198518196,64966.874647983444,0.015358602755088446,1000.0,-1.9998000199980244,0.75,0.7483503149685032,1.4983503149685031,0.09999000099990123,0.09979002099789605,0.19978002199779726,0.0,-3.6979303569643247,-0.0036979303569643247,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
22,1704104520.0,1704104520.0,sell,Aggression Momentum Scalper,taker,taker,64885.16635939134,64878.6778427554,65014.936692110125,65021.438185779334,0.015413384385293293,1000.0,-2.0002000200020302,0.75,0.7516503150315031,1.5016503150315033,0.1000100010000847,0.10021002100207836,0.20022002200216305,0.0,-3.7020703570356965,-0.0037020703570356966,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
23,1704105780.0,1704105780.0,sell,Aggression Momentum Scalper,taker,taker,64905.22451416431,64898.73399171289,65035.03496319264,65041.53846668896,0.01540862106998409,1000.0,-2.000200020002013,0.75,0.7516503150315031,1.5016503150315033,0.10001000100007823,0.10021002100214364,0.2002200220022219,0.0,-3.702070357035738,-0.003702070357035738,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
24,1704107880.0,1704108000.0,buy,Aggression Momentum Scalper,taker,taker,65085.30500499538,65091.81353549588,64955.13439498539,64948.63888154589,0.015362915022404158,1000.0,-1.9998000199980026,0.75,0.7483503149685032,1.4983503149685031,0.09999000099987218,0.09979002099790128,0.19978002199777345,0.0,-3.6979303569642794,-0.003697930356964279,Stop Loss Hit (stop-first conservative),2,EXECUTION_MODELED_TAKER
25,1704108360.0,1704108720.0,buy,Aggression Momentum Scalper,taker,taker,65055.60565544255,65062.111216008096,64925.49444413167,64919.00189468726,0.015369928539207265,1000.0,-1.9998000199979669,0.75,0.7483503149685032,1.4983503149685031,0.09999000099988715,0.09979002099785987,0.19978002199774703,0.0,-3.697930356964217,-0.0036979303569642167,Stop Loss Hit (stop-first conservative),6,EXECUTION_MODELED_TAKER
26,1704110100.0,1704110100.0,sell,Aggression Momentum Scalper,taker,taker,64868.15320269902,64861.66638737875,64997.88950910442,65004.38929805533,0.015417426897847744,1000.0,-2.000200020002041,0.75,0.7516503150315031,1.5016503150315033,0.10001000100009644,0.10021002100210022,0.20022002200219666,0.0,-3.702070357035741,-0.003702070357035741,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
27,1704110820.0,1704110820.0,buy,Aggression Momentum Scalper,taker,taker,65098.51066232506,65105.02051339129,64968.31364100041,64961.81680963631,0.015359798554925768,1000.0,-1.9998000199980472,0.75,0.7483503149685032,1.4983503149685031,0.09999000099983531,0.09979002099790292,0.19978002199773823,0.0,-3.6979303569642887,-0.0036979303569642887,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
28,1704116520.0,1704116580.0,buy,Aggression Momentum Scalper,taker,taker,65137.17891251089,65143.69263040214,65006.90455468587,65000.4038642304,0.015350680313343282,1000.0,-1.9998000199980173,0.75,0.7483503149685032,1.4983503149685031,0.09999000099985618,0.0997900209978978,0.19978002199775396,0.0,-3.697930356964274,-0.003697930356964274,Stop Loss Hit (stop-first conservative),1,EXECUTION_MODELED_TAKER
29,1704118440.0,1704118440.0,buy,Aggression Momentum Scalper,taker,taker,65118.10537982446,65124.61719036244,64987.86916906481,64981.37038214791,0.015355176631241472,1000.0,-1.9998000199980033,0.75,0.7483503149685032,1.4983503149685031,0.09999000099987224,0.09979002099788321,0.19978002199775546,0.0,-3.697930356964262,-0.0036979303569642623,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
30,1704119700.0,1704119820.0,sell,Aggression Momentum Scalper,taker,taker,64956.73491434951,64950.23924085807,65086.64838417821,65093.15704901663,0.015396402102410313,1000.0,-2.0002000200020404,0.75,0.7516503150315031,1.5016503150315033,0.10001000100014124,0.1002100210020835,0.20022002200222472,0.0,-3.7020703570357685,-0.0037020703570357686,Stop Loss Hit (stop-first conservative),2,EXECUTION_MODELED_TAKER
31,1704120060.0,1704120060.0,buy,Aggression Momentum Scalper,taker,taker,65118.29745905372,65124.809288799624,64988.060864135616,64981.5620580492,0.015355131338127131,1000.0,-1.9998000199979467,0.75,0.7483503149685032,1.4983503149685031,0.09999000099989175,0.09979002099788414,0.1997800219977759,0.0,-3.6979303569642257,-0.003697930356964226,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
32,1704120120.0,1704120120.0,sell,Aggression Momentum Scalper,taker,taker,64861.75673683405,64855.270561160374,64991.48025030772,64997.979398332754,0.01541894731681015,1000.0,-2.0002000200020187,0.75,0.7516503150315031,1.5016503150315033,0.10001000100003361,0.1002100210021176,0.20022002200215122,0.0,-3.702070357035673,-0.003702070357035673,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
33,1704122760.0,1704122820.0,buy,Aggression Momentum Scalper,taker,taker,65123.32746698965,65129.83979973635,64993.08081205567,64986.58150397446,0.015353945335576399,1000.0,-1.9998000199980204,0.75,0.7483503149685032,1.4983503149685031,0.09999000099992894,0.09979002099789959,0.19978002199782852,0.0,-3.6979303569643522,-0.003697930356964352,Stop Loss Hit (stop-first conservative),1,EXECUTION_MODELED_TAKER
34,1704124380.0,1704124440.0,sell,Aggression Momentum Scalper,taker,taker,64953.64320083691,64947.14783651682,65083.55048723858,65090.058842287304,0.015397134952210258,1000.0,-2.0002000200019525,0.75,0.7516503150315031,1.5016503150315033,0.10001000100013684,0.10021002100212098,0.2002200220022578,0.0,-3.7020703570357134,-0.0037020703570357135,Stop Loss Hit (stop-first conservative),1,EXECUTION_MODELED_TAKER
35,1704124500.0,1704124500.0,buy,Aggression Momentum Scalper,taker,taker,65098.702147784854,65105.212017999635,64968.504743489284,64962.00789301494,0.015359753374638118,1000.0,-1.9998000199980026,0.75,0.7483503149685032,1.4983503149685031,0.09999000099993366,0.099790020997835,0.19978002199776868,0.0,-3.6979303569642745,-0.0036979303569642744,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
36,1704127800.0,1704127800.0,buy,Aggression Momentum Scalper,taker,taker,65068.35058205941,65074.857417117615,64938.21388089529,64931.7200595072,0.015366918033952619,1000.0,-1.999800019998012,0.75,0.7483503149685032,1.4983503149685031,0.09999000099992855,0.09979002099788732,0.19978002199781586,0.0,-3.6979303569643305,-0.0036979303569643304,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
37,1704128040.0,1704128040.0,sell,Aggression Momentum Scalper,taker,taker,64809.932094516196,64803.451101306746,64939.551958705226,64946.04591390109,0.015431276930555867,1000.0,-2.0002000200019574,0.75,0.7516503150315031,1.5016503150315033,0.10001000100008102,0.1002100210020439,0.2002200220021249,0.0,-3.7020703570355855,-0.0037020703570355856,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
38,1704128100.0,1704128100.0,buy,Aggression Momentum Scalper,taker,taker,65127.028065176986,65133.540767983504,64996.77400904663,64990.27433164573,0.015353072905435406,1000.0,-1.9998000199980006,0.75,0.7483503149685031,1.4983503149685031,0.09999000099990561,0.09979002099790625,0.19978002199781186,0.0,-3.6979303569643154,-0.003697930356964315,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
39,1704130140.0,1704130140.0,sell,Aggression Momentum Scalper,taker,taker,64885.690447356305,64879.20187831157,65015.46182825102,65021.96337443384,0.015413259889904555,1000.0,-2.0002000200020453,0.75,0.7516503150315031,1.5016503150315033,0.10001000100006863,0.10021002100206002,0.20022002200212863,0.0,-3.7020703570356774,-0.0037020703570356775,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
40,1704132060.0,1704132060.0,buy,Aggression Momentum Scalper,taker,taker,65123.91165401581,65130.42404518121,64993.663830707774,64987.164464324705,0.015353807604665624,1000.0,-1.9998000199980188,0.75,0.7483503149685032,1.4983503149685031,0.09999000099988976,0.09979002099786162,0.19978002199775138,0.0,-3.697930356964273,-0.003697930356964273,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
41,1704139980.0,1704139980.0,buy,Aggression Momentum Scalper,taker,taker,65117.890372176924,65124.402161214144,64987.65459143257,64981.15582597342,0.015355227331293117,1000.0,-1.9998000199980177,0.75,0.7483503149685031,1.4983503149685031,0.09999000099993999,0.09979002099794144,0.19978002199788142,0.0,-3.6979303569644024,-0.0036979303569644024,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
42,1704141720.0,1704141720.0,sell,Aggression Momentum Scalper,taker,taker,64933.3244723391,64926.83113989187,65063.19112128378,65069.69744039591,0.015401952974501282,1000.0,-2.0002000200019796,0.75,0.7516503150315031,1.5016503150315033,0.1000100010001438,0.10021002100212302,0.20022002200226682,0.0,-3.70207035703575,-0.00370207035703575,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
43,1704142500.0,1704142500.0,sell,Aggression Momentum Scalper,taker,taker,64870.21702360208,64863.73000189973,64999.95745764929,65006.45745339505,0.01541693639836488,1000.0,-2.000200020002025,0.75,0.7516503150315031,1.5016503150315033,0.10001000100003955,0.10021002100205713,0.20022002200209668,0.0,-3.702070357035625,-0.003702070357035625,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
44,1704142560.0,1704142620.0,buy,Aggression Momentum Scalper,taker,taker,65056.905875935925,65063.411566523515,64926.792064184054,64920.29938497764,0.015369621357428495,1000.0,-1.999800019997991,0.75,0.7483503149685032,1.4983503149685031,0.09999000099984363,0.09979002099783747,0.1997800219976811,0.0,-3.6979303569641755,-0.0036979303569641755,Stop Loss Hit (stop-first conservative),1,EXECUTION_MODELED_TAKER
45,1704143820.0,1704143820.0,sell,Aggression Momentum Scalper,taker,taker,64903.13724272523,64896.646929000955,65032.94351721068,65039.446811562404,0.01540911660804344,1000.0,-2.0002000200020578,0.75,0.7516503150315031,1.5016503150315033,0.10001000100010289,0.10021002100211004,0.20022002200221295,0.0,-3.702070357035774,-0.003702070357035774,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
46,1704145800.0,1704145800.0,sell,Aggression Momentum Scalper,taker,taker,64897.1325286164,64890.642815363535,65026.92679367363,65033.429486352994,0.015410542361944973,1000.0,-2.0002000200019494,0.75,0.7516503150315031,1.5016503150315033,0.10001000100013671,0.10021002100206813,0.20022002200220484,0.0,-3.7020703570356575,-0.0037020703570356576,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
47,1704147960.0,1704147960.0,buy,Aggression Momentum Scalper,taker,taker,65182.04428443074,65188.562488859185,65051.68019586188,65045.1750278423,0.015340114305648347,1000.0,-1.999800019997951,0.75,0.7483503149685032,1.4983503149685031,0.09999000099992546,0.09979002099785016,0.19978002199777561,0.0,-3.69793035696423,-0.00369793035696423,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
48,1704152580.0,1704152640.0,sell,Aggression Momentum Scalper,taker,taker,64878.608949964706,64872.12108906971,65008.36616786464,65014.86700448142,0.01541494224656221,1000.0,-2.000200020002049,0.75,0.7516503150315031,1.5016503150315033,0.10001000100007441,0.10021002100203419,0.2002200220021086,0.0,-3.7020703570356606,-0.0037020703570356606,Stop Loss Hit (stop-first conservative),1,EXECUTION_MODELED_TAKER
49,1704154800.0,1704154800.0,sell,Aggression Momentum Scalper,taker,taker,64843.46181327607,64836.977467094744,64973.14873690263,64979.64605177632,0.015423297616047996,1000.0,-2.000200020002054,0.75,0.7516503150315033,1.5016503150315033,0.10001000100011956,0.10021002100209465,0.20022002200221423,0.0,-3.7020703570357716,-0.0037020703570357716,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
50,1704154860.0,1704154920.0,buy,Aggression Momentum Scalper,taker,taker,65124.843202663666,65131.35568698393,64994.59351625834,64988.09405690672,0.01535358798312014,1000.0,-1.9998000199979584,0.75,0.7483503149685032,1.4983503149685031,0.09999000099987558,0.09979002099787136,0.19978002199774694,0.0,-3.6979303569642084,-0.0036979303569642085,Stop Loss Hit (stop-first conservative),1,EXECUTION_MODELED_TAKER
51,1704158520.0,1704158520.0,buy,Aggression Momentum Scalper,taker,taker,65102.44679831919,65108.95704299903,64972.241904722556,64965.74468053209,0.015358869891581637,1000.0,-1.9998000199979895,0.75,0.7483503149685032,1.4983503149685031,0.09999000099992741,0.09979002099784777,0.19978002199777517,0.0,-3.697930356964268,-0.003697930356964268,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
52,1704161400.0,1704161400.0,sell,Aggression Momentum Scalper,taker,taker,64900.956939389784,64894.466843695845,65030.75885326856,65037.26192915389,0.015409634266794885,1000.0,-2.000200020001985,0.75,0.7516503150315031,1.5016503150315033,0.10001000100008803,0.100210021002064,0.20022002200215203,0.0,-3.70207035703564,-0.00370207035703564,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
53,1704164160.0,1704164160.0,buy,Aggression Momentum Scalper,taker,taker,65141.56331027515,65148.07746660618,65011.2801836546,65004.77905563623,0.015349647125236864,1000.0,-1.9998000199980563,0.75,0.7483503149685031,1.4983503149685031,0.09999000099985256,0.09979002099793974,0.1997800219977923,0.0,-3.6979303569643514,-0.003697930356964351,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
54,1704165720.0,1704165720.0,buy,Aggression Momentum Scalper,taker,taker,65089.265323667176,65095.774250199545,64959.086793019844,64952.59088434054,0.01536198027473242,1000.0,-1.9998000199979653,0.75,0.7483503149685032,1.4983503149685031,0.09999000099994297,0.0997900209979062,0.19978002199784917,0.0,-3.697930356964318,-0.0036979303569643182,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
55,1704166560.0,1704166560.0,buy,Aggression Momentum Scalper,taker,taker,65101.262350659454,65107.77247689452,64971.05982595813,64964.56271997553,0.015359149329749848,1000.0,-1.9998000199980561,0.75,0.7483503149685031,1.4983503149685031,0.09999000099989164,0.09979002099794057,0.1997800219978322,0.0,-3.6979303569643913,-0.0036979303569643915,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
56,1704167460.0,1704167460.0,buy,Aggression Momentum Scalper,taker,taker,65133.09520099487,65139.60851051497,65002.829010592875,64996.32872769182,0.015351642769522908,1000.0,-1.9998000199980268,0.75,0.7483503149685032,1.4983503149685031,0.09999000099993485,0.09979002099784161,0.19978002199777645,0.0,-3.6979303569643065,-0.0036979303569643065,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
57,1704169800.0,1704169860.0,buy,Aggression Momentum Scalper,taker,taker,65087.43823186164,65093.94697568483,64957.26335539792,64950.76762906238,0.01536241150615033,1000.0,-1.9998000199979988,0.75,0.7483503149685032,1.4983503149685031,0.09999000099989436,0.09979002099788921,0.19978002199778355,0.0,-3.6979303569642856,-0.0036979303569642857,Stop Loss Hit (stop-first conservative),1,EXECUTION_MODELED_TAKER
58,1704171420.0,1704171420.0,buy,Aggression Momentum Scalper,taker,taker,65114.26785954841,65120.779286334364,64984.03932382931,64977.54091989693,0.015356081591146601,1000.0,-1.9998000199980408,0.75,0.7483503149685032,1.4983503149685031,0.09999000099987969,0.0997900209978958,0.1997800219977755,0.0,-3.69793035696432,-0.00369793035696432,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
59,1704172620.0,1704172620.0,buy,Aggression Momentum Scalper,taker,taker,65178.17273307956,65184.69055035287,65047.816387613406,65041.311605974646,0.015341025500880998,1000.0,-1.9998000199979553,0.75,0.7483503149685032,1.4983503149685031,0.09999000099988102,0.09979002099787344,0.19978002199775446,0.0,-3.697930356964213,-0.003697930356964213,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
60,1704174960.0,1704175080.0,sell,Aggression Momentum Scalper,taker,taker,64912.363412359766,64905.87217601853,65042.18813918449,65048.69235799841,0.015406926468657496,1000.0,-2.00020002000203,0.75,0.7516503150315031,1.5016503150315033,0.10001000100011269,0.10021002100211762,0.20022002200223032,0.0,-3.7020703570357636,-0.0037020703570357634,Stop Loss Hit (stop-first conservative),2,EXECUTION_MODELED_TAKER
61,1704176940.0,1704177000.0,sell,Aggression Momentum Scalper,taker,taker,64875.31874699033,64868.83121511563,65005.06938448431,65011.56989142276,0.01541572402752004,1000.0,-2.000200020002051,0.75,0.7516503150315033,1.5016503150315033,0.10001000100011377,0.1002100210021196,0.20022002200223338,0.0,-3.7020703570357876,-0.0037020703570357877,Stop Loss Hit (stop-first conservative),1,EXECUTION_MODELED_TAKER
62,1704178380.0,1704178380.0,buy,Aggression Momentum Scalper,taker,taker,65111.710939211385,65118.22211030531,64981.487517332964,64974.98936858123,0.01535668462056713,1000.0,-1.9998000199979806,0.75,0.7483503149685031,1.4983503149685031,0.09999000099993814,0.09979002099794407,0.1997800219978822,0.0,-3.697930356964366,-0.003697930356964366,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
63,1704181080.0,1704181080.0,buy,Aggression Momentum Scalper,taker,taker,65129.19127912082,65135.704198248735,64998.93289656258,64992.43300327293,0.01535256296541101,1000.0,-1.9998000199979833,0.75,0.7483503149685032,1.4983503149685031,0.09999000099989917,0.09979002099789669,0.19978002199779588,0.0,-3.6979303569642825,-0.0036979303569642827,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
64,1704181440.0,1704181500.0,sell,Aggression Momentum Scalper,taker,taker,64883.583976742775,64877.0956183451,65013.35114469626,65019.852479810725,0.015413760287339883,1000.0,-2.0002000200019654,0.75,0.7516503150315031,1.5016503150315033,0.10001000100014314,0.10021002100204743,0.20022002200219058,0.0,-3.7020703570356592,-0.0037020703570356593,Stop Loss Hit (stop-first conservative),1,EXECUTION_MODELED_TAKER
65,1704182700.0,1704182700.0,sell,Aggression Momentum Scalper,taker,taker,64903.602300463994,64897.11194023395,65033.40950506492,65039.912846015424,0.015409006196160709,1000.0,-2.0002000200019636,0.75,0.7516503150315031,1.5016503150315033,0.100010001000115,0.10021002100207621,0.20022002200219122,0.0,-3.702070357035658,-0.003702070357035658,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
66,1704183300.0,1704183480.0,buy,Aggression Momentum Scalper,taker,taker,65079.2469627465,65085.754887442774,64949.08846882101,64942.593559974135,0.015364345112526821,1000.0,-1.9998000199979526,0.75,0.7483503149685033,1.4983503149685033,0.09999000099983614,0.09979002099784318,0.1997800219976793,0.0,-3.6979303569641355,-0.0036979303569641356,Stop Loss Hit (stop-first conservative),3,EXECUTION_MODELED_TAKER
67,1704188760.0,1704188760.0,buy,Aggression Momentum Scalper,taker,taker,65136.11589735889,65142.62950894862,65005.84366556417,64999.343081197614,0.015350930834970829,1000.0,-1.999800019998021,0.75,0.7483503149685032,1.4983503149685031,0.09999000099985637,0.0997900209979049,0.1997800219977613,0.0,-3.6979303569642856,-0.0036979303569642857,Stop Loss Hit (stop-first conservative),0,EXECUTION_MODELED_TAKER
